texteQuestion,EltCorrections,texteRep,noteObtenue,numeroQ
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue>  <!ATTLIST ue id ID#REQUIRED lang ID #REQUIRED>,0.5,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST ue id CDATA #REQUIRED>  <!ATTLIST ue lang CDATA #IMPLIED>,1.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue(#PCDATA)>  <!ATTLIST ue id ID #REQUIRED>  <!ATTLIST ue lang #IMPLIED>,1.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,"<!ELEMENT ue EMPTY> <!ATTLIST ue id ""PW2"" lang ""fr"" >",0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST ue id CDATA (obligatoire)\t    lang CDATA (facultatif)>,0.5,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,"<!ELEMENT ue(id,lang?)>",0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue id ID REQUIRED lang IDREFS IMPLIED>,0.8,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST id #REQUIRED>  <!ATTLIST lang #IMPLIED>,0.5,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST ue id ID #REQUIRED><!ATTLIST ue lang langue #IMPLIED>,0.5,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,NO_ANS,0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue()>  <!ATTLIST ue num ID #REQUIRED>  <!ATTLIST ue str lang #REQUIRED>,0.2,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,NO_ANS,0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue>  <!ATTLIST ue id ID #REQUIRED>  <!ATTLIST ue lang  #IMPLIED>,0.8,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST ue id ID #REQUIRED\t  lang CDATA #IMPLIED>,1.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue>  <!ATTLIST ue id #REQUIRED>  <!ATTLIST ue lang #IMPLIED>,0.5,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue id#required lang #implied>,0.5,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,NO_ANS,0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST ue id#REQUIRED lang#IMPLIED>  <!ELEMENT id (#PCDATA)>  <!ELEMENT lang (#PCDATA)>,0.2,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST ue id ID #REQUIRED\t       lang CDATA #IMPLIED>,1.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<code>    <!ATTLIST ue id ID #REQUIRED lang CDATA>    </code>,0.8,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<code>  <!ELEMENT ue(EMPTY)>  <!ATTLIST ue id ID #REQUIRED lang(fr) #IMPLIED>  </code>,0.8,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT code (ue) >  <!ELEMENT ue EMPTY >  <!ATTLIST ue id #REQUIRED LANG #IMPLIED <,0.2,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<code> <!ATTLIST ue id CDATA #REQUIRED>  <!ATTLIST ue lang CDATA #IMPLIED></code>,1.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue id #REQUIRED lang #IMPLIED>,0.5,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue>  <!ATTLIST ue id #CDATA #REQUIRED>  <!ATTLIST ue lang #CDATA>,0.5,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue>  <!ELEMENT ue id ID #REQUIRED>  <!ELEMENT ue lang PCDATA #IMPLIED>,0.8,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST ue id ID #REQUIRED lang CDATA #REQUIRED>,0.8,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST ue id CDATA #REQUIRED>  <!ATTLIST ue lang CDATA #IMPLIED>,1.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<code>  <!ELEMENT ue id ID #REQUIRED\t       lang IDREFS IMPLIED>  </code>,0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue(#PCDATA)>  <!ELEMENT id ID #PCDATA\t    lang>,0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,"<!ELEMENT ue (id,lang)>  <!ELEMENT id (#PCDATA)>  <!ELEMENT lang (#PCDATA)>",0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,"<code>    <!ELEMENT ue (id , lang?)>  </code>",0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTRIBUTES ue id #CDATA\t       lang #CDATA #REQUIRED>,0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,NO_ANS,0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST ue id ID #REQUIRED>  <!ATTLIST ue lang CDATA #OPTIONAL>,0.8,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue EMPTY>  <!ATTLIST ue id ID #REQUIRED\t    lang IDREFS #REQUIRED>,0.5,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<code>  <!ELEMENT ue (#PCDATA)>  <!ATTLIST ue id CDATA #REQUIRED>  <!ATTLIST ue lang CDATA #REQUIRED></code>,0.8,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,"<!ATTLIST ue id CDATA #REAUIRED\t       lang CDATA #FIXED ""fr"">",0.8,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST ue id ID #REQUIRED>  <!ATTLIST ue lang CDATA #IMPLIED,1.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue><!ELEMENT ue EMPTY><!ATTLIST ue id ID #REQUIRED><!ATTLIST ue lang CDATA #IMPLIED>,1.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,"<!ATTLIST ""ue"" ""id"" CDATA #REQUIRED                 ""lang"" CDATA #OPTIONAL>",0.5,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,NO_ANS,0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST ue id CDATA# REQUIRED>  <!ATTLIST ue lang CDATA# IMPLIED>,1.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ELEMENT ue EMPTY>  <!ATTLIST ue id ID #REQUIRED>  <!ATTLIST ue lang CDATA #IMPLIED>,1.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,"<xs:element name=""ue"">    <xs:complexType>      <xs:attribute name=""lang"" type=""xs:string""/>       <xs:attribute name=""id"" type=""xs:string"" use=""required""/>    </xs:complexType>  </xs:element>",0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,NO_ANS,0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,1.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,NO_ANS,0.0,2040
"Donnez la DTD pour les attributs de l'élément <ue> du code XML suivant (l'attribut id est obligatoire, l'attribut lang est facultatif): <code> <ue id=""PW2"" lang=""fr""> </code>",<!ATTLIST ue id ID #REQUIRED lang CDATA #IMPLIED>,<!ATTLIST ue id ID #REQUIRED\t       lang NMTOKEN #IMPLIED>,1.0,2040
"Donnez un exemple de code XML (ou d'extrait de document XML) respectant l'extrait de schéma XML suivant: <code> <xs:element name=""enseignant""> <xs:complexType> <xs:sequence> \t<xs:element name=""nom"" type=""xs:string""/> \t<xs:element name=""prenom"" type=""xs:string""/> \t<xs:element name=""bureau"" type=""xs:integer""/> \t<xs:element name=""statut"" type=""xs:typestatut""/> </xs:sequence> </xs:complexType> </xs:element> <xs:simpleType name=""typestatut""> <xs:restriction base=""xs:string""> <xs:enumeration value=""permanent""/> <xs:enumeration value=""contractuel""/> </xs:restriction> </xs:simpleType> </code>","<enseignant> <nom>Truc</nom> <prenom>Chose</prenom> <bureau>105</bureau> <statut>permanent</statut> </enseignant> 0.6 si une erreur 0.3 si deux erreurs ou si enseignant contient plusieurs nom, prenom etc 0 si pas de contenu",NO_ANS,0.0,2042
"Donnez un exemple de code XML (ou d'extrait de document XML) respectant l'extrait de schéma XML suivant: <code> <xs:element name=""enseignant""> <xs:complexType> <xs:sequence> \t<xs:element name=""nom"" type=""xs:string""/> \t<xs:element name=""prenom"" type=""xs:string""/> \t<xs:element name=""bureau"" type=""xs:integer""/> \t<xs:element name=""statut"" type=""xs:typestatut""/> </xs:sequence> </xs:complexType> </xs:element> <xs:simpleType name=""typestatut""> <xs:restriction base=""xs:string""> <xs:enumeration value=""permanent""/> <xs:enumeration value=""contractuel""/> </xs:restriction> </xs:simpleType> </code>","<enseignant> <nom>Truc</nom> <prenom>Chose</prenom> <bureau>105</bureau> <statut>permanent</statut> </enseignant> 0.6 si une erreur 0.3 si deux erreurs ou si enseignant contient plusieurs nom, prenom etc 0 si pas de contenu",<enseignant>    <nom> dgdgd </nom>    <prenom> ddd </prenom>    <bureau> b1 </bureau>    <statut> s </statut>  </enseignant>    <enseignant>    <nom> dgd </nom>    <prenom> dd </prenom>    <bureau> b21 </bureau>    <statut> s </statut>    </enseignant>,0.30000000000000004,2042
"Donnez un exemple de code XML (ou d'extrait de document XML) respectant l'extrait de schéma XML suivant: <code> <xs:element name=""enseignant""> <xs:complexType> <xs:sequence> \t<xs:element name=""nom"" type=""xs:string""/> \t<xs:element name=""prenom"" type=""xs:string""/> \t<xs:element name=""bureau"" type=""xs:integer""/> \t<xs:element name=""statut"" type=""xs:typestatut""/> </xs:sequence> </xs:complexType> </xs:element> <xs:simpleType name=""typestatut""> <xs:restriction base=""xs:string""> <xs:enumeration value=""permanent""/> <xs:enumeration value=""contractuel""/> </xs:restriction> </xs:simpleType> </code>","<enseignant> <nom>Truc</nom> <prenom>Chose</prenom> <bureau>105</bureau> <statut>permanent</statut> </enseignant> 0.6 si une erreur 0.3 si deux erreurs ou si enseignant contient plusieurs nom, prenom etc 0 si pas de contenu",<enseignant>    <nom>Lepers</nom>    <prenom>Julien</prenom>    <bureau>223</bureau>    <statut>ok</statut>  </enseignant>,0.6000000000000001,2042
"Donnez un exemple de code XML (ou d'extrait de document XML) respectant l'extrait de schéma XML suivant: <code> <xs:element name=""enseignant""> <xs:complexType> <xs:sequence> \t<xs:element name=""nom"" type=""xs:string""/> \t<xs:element name=""prenom"" type=""xs:string""/> \t<xs:element name=""bureau"" type=""xs:integer""/> \t<xs:element name=""statut"" type=""xs:typestatut""/> </xs:sequence> </xs:complexType> </xs:element> <xs:simpleType name=""typestatut""> <xs:restriction base=""xs:string""> <xs:enumeration value=""permanent""/> <xs:enumeration value=""contractuel""/> </xs:restriction> </xs:simpleType> </code>","<enseignant> <nom>Truc</nom> <prenom>Chose</prenom> <bureau>105</bureau> <statut>permanent</statut> </enseignant> 0.6 si une erreur 0.3 si deux erreurs ou si enseignant contient plusieurs nom, prenom etc 0 si pas de contenu",<enseignant>    <nom>Tarride</nom>    <prenom>Solène</prenom>    <bureau>130</bureau>    <statut> </statut>  </enseignant>,0.6000000000000001,2042
"Donnez un exemple de code XML (ou d'extrait de document XML) respectant l'extrait de schéma XML suivant: <code> <xs:element name=""enseignant""> <xs:complexType> <xs:sequence> \t<xs:element name=""nom"" type=""xs:string""/> \t<xs:element name=""prenom"" type=""xs:string""/> \t<xs:element name=""bureau"" type=""xs:integer""/> \t<xs:element name=""statut"" type=""xs:typestatut""/> </xs:sequence> </xs:complexType> </xs:element> <xs:simpleType name=""typestatut""> <xs:restriction base=""xs:string""> <xs:enumeration value=""permanent""/> <xs:enumeration value=""contractuel""/> </xs:restriction> </xs:simpleType> </code>","<enseignant> <nom>Truc</nom> <prenom>Chose</prenom> <bureau>105</bureau> <statut>permanent</statut> </enseignant> 0.6 si une erreur 0.3 si deux erreurs ou si enseignant contient plusieurs nom, prenom etc 0 si pas de contenu",<enseignant>    <nom>Jean</nom>    <prenom>Marcel</prenom>    <bureau>205</bureau>    <statut>Contractuel</statut>  </enseignant>,1.0,2042
"Donnez un exemple de code XML (ou d'extrait de document XML) respectant l'extrait de schéma XML suivant: <code> <xs:element name=""enseignant""> <xs:complexType> <xs:sequence> \t<xs:element name=""nom"" type=""xs:string""/> \t<xs:element name=""prenom"" type=""xs:string""/> \t<xs:element name=""bureau"" type=""xs:integer""/> \t<xs:element name=""statut"" type=""xs:typestatut""/> </xs:sequence> </xs:complexType> </xs:element> <xs:simpleType name=""typestatut""> <xs:restriction base=""xs:string""> <xs:enumeration value=""permanent""/> <xs:enumeration value=""contractuel""/> </xs:restriction> </xs:simpleType> </code>","<enseignant> <nom>Truc</nom> <prenom>Chose</prenom> <bureau>105</bureau> <statut>permanent</statut> </enseignant> 0.6 si une erreur 0.3 si deux erreurs ou si enseignant contient plusieurs nom, prenom etc 0 si pas de contenu",<enseignant>    <nom>PrenomP3 </nom>    <prenom>Jean</nom>    <bureau> 115 </bureau>    <statut> Permanent </typestatut></enseignant><typestatut,0.6000000000000001,2042
"Donnez un exemple de code XML (ou d'extrait de document XML) respectant l'extrait de schéma XML suivant: <code> <xs:element name=""enseignant""> <xs:complexType> <xs:sequence> \t<xs:element name=""nom"" type=""xs:string""/> \t<xs:element name=""prenom"" type=""xs:string""/> \t<xs:element name=""bureau"" type=""xs:integer""/> \t<xs:element name=""statut"" type=""xs:typestatut""/> </xs:sequence> </xs:complexType> </xs:element> <xs:simpleType name=""typestatut""> <xs:restriction base=""xs:string""> <xs:enumeration value=""permanent""/> <xs:enumeration value=""contractuel""/> </xs:restriction> </xs:simpleType> </code>","<enseignant> <nom>Truc</nom> <prenom>Chose</prenom> <bureau>105</bureau> <statut>permanent</statut> </enseignant> 0.6 si une erreur 0.3 si deux erreurs ou si enseignant contient plusieurs nom, prenom etc 0 si pas de contenu",<enseignant>    <nom>Nanas</nom>    <prenom>Judas</prenom>    <bureau>666</bureau>    <statut>permanent</statut>  </enseignant>  <enseignant>    <nom>Pote</nom>    <prenom>Jessica</prenom>    <bureau>69</bureau>    <statut>contractuel</statut>  </enseignant>,1.0,2042
"Donnez un exemple de code XML (ou d'extrait de document XML) respectant l'extrait de schéma XML suivant: <code> <xs:element name=""enseignant""> <xs:complexType> <xs:sequence> \t<xs:element name=""nom"" type=""xs:string""/> \t<xs:element name=""prenom"" type=""xs:string""/> \t<xs:element name=""bureau"" type=""xs:integer""/> \t<xs:element name=""statut"" type=""xs:typestatut""/> </xs:sequence> </xs:complexType> </xs:element> <xs:simpleType name=""typestatut""> <xs:restriction base=""xs:string""> <xs:enumeration value=""permanent""/> <xs:enumeration value=""contractuel""/> </xs:restriction> </xs:simpleType> </code>","<enseignant> <nom>Truc</nom> <prenom>Chose</prenom> <bureau>105</bureau> <statut>permanent</statut> </enseignant> 0.6 si une erreur 0.3 si deux erreurs ou si enseignant contient plusieurs nom, prenom etc 0 si pas de contenu",<code>    <enseignant>      <nom>Robert</nom>      <prenom>Romin</prenom>      <bureau>117</bureau>      <statut>contractuel</statut>    </enseignant>    <enseignant>      <nom>Buot</nom>      <prenom>Quentain</prenom>      <bureau>101</bureau>      <statut>permanent</statut>    </enseignant>  </code>,1.0,2042
"Donnez un exemple de code XML (ou d'extrait de document XML) respectant l'extrait de schéma XML suivant: <code> <xs:element name=""enseignant""> <xs:complexType> <xs:sequence> \t<xs:element name=""nom"" type=""xs:string""/> \t<xs:element name=""prenom"" type=""xs:string""/> \t<xs:element name=""bureau"" type=""xs:integer""/> \t<xs:element name=""statut"" type=""xs:typestatut""/> </xs:sequence> </xs:complexType> </xs:element> <xs:simpleType name=""typestatut""> <xs:restriction base=""xs:string""> <xs:enumeration value=""permanent""/> <xs:enumeration value=""contractuel""/> </xs:restriction> </xs:simpleType> </code>","<enseignant> <nom>Truc</nom> <prenom>Chose</prenom> <bureau>105</bureau> <statut>permanent</statut> </enseignant> 0.6 si une erreur 0.3 si deux erreurs ou si enseignant contient plusieurs nom, prenom etc 0 si pas de contenu",NO_ANS,0.0,2042
"Donnez un exemple de code XML (ou d'extrait de document XML) respectant l'extrait de schéma XML suivant: <code> <xs:element name=""enseignant""> <xs:complexType> <xs:sequence> \t<xs:element name=""nom"" type=""xs:string""/> \t<xs:element name=""prenom"" type=""xs:string""/> \t<xs:element name=""bureau"" type=""xs:integer""/> \t<xs:element name=""statut"" type=""xs:typestatut""/> </xs:sequence> </xs:complexType> </xs:element> <xs:simpleType name=""typestatut""> <xs:restriction base=""xs:string""> <xs:enumeration value=""permanent""/> <xs:enumeration value=""contractuel""/> </xs:restriction> </xs:simpleType> </code>","<enseignant> <nom>Truc</nom> <prenom>Chose</prenom> <bureau>105</bureau> <statut>permanent</statut> </enseignant> 0.6 si une erreur 0.3 si deux erreurs ou si enseignant contient plusieurs nom, prenom etc 0 si pas de contenu","<enseignant>    <nom>Tom</nom>    <prenom>Sawyer</prenom>    <bureau>S2</bureau>    <statut type=""permanent"">    </statut>  </enseignant>",0.30000000000000004,2042
"Donnez un exemple de code XML (ou d'extrait de document XML) respectant l'extrait de schéma XML suivant: <code> <xs:element name=""enseignant""> <xs:complexType> <xs:sequence> \t<xs:element name=""nom"" type=""xs:string""/> \t<xs:element name=""prenom"" type=""xs:string""/> \t<xs:element name=""bureau"" type=""xs:integer""/> \t<xs:element name=""statut"" type=""xs:typestatut""/> </xs:sequence> </xs:complexType> </xs:element> <xs:simpleType name=""typestatut""> <xs:restriction base=""xs:string""> <xs:enumeration value=""permanent""/> <xs:enumeration value=""contractuel""/> </xs:restriction> </xs:simpleType> </code>","<enseignant> <nom>Truc</nom> <prenom>Chose</prenom> <bureau>105</bureau> <statut>permanent</statut> </enseignant> 0.6 si une erreur 0.3 si deux erreurs ou si enseignant contient plusieurs nom, prenom etc 0 si pas de contenu",<code>  <enseignant>    <nom>Dumbledore</nom>    <prenom>Albus</prenom>    <bureau>42</bureau>    <statut>contractuel</statut>  </enseignant></code>,1.0,2042
